,text,label
4820,இவ்வாறான அவதானமின்றி கவனயீனமாக வாகணம் செலுத்தும் கேடுகெட்ட நாய்களுக்கு எதிராக மிகக் கடுமையான நடவடிக்கை எடுக்க வேண்டும்.,Hate-Speech
4821,Annada bye Kati anupuringa,Hate-Speech
4822,பண்றி,Hate-Speech
4823,Keri mosal 🐇😹,Hate-Speech
4824,என்ன எளவுடா இது வேற  படைப்பு 🤣🤣🤣9 போலதான் இருக்கு..,Hate-Speech
4825,யாருட அக்காக்கு பிள்ளை கூடுத்தது,Hate-Speech
4826,~சூனியத்தால் பைத்தியமாகி உளறிய நபி:,Hate-Speech
4827,ஏன் இந்து மதத்தில் இல்லையா?,Hate-Speech
4828,இறப்பது விட வேறு வழியில்லை,Hate-Speech
4829,என்னவோ  நாடகம்  ..தொடர்ந்து ஏமாறுவது  தமிழன்  தான்..தலையை கழுவிய  காலம்  கடந்து விட்டது  சிந்தனை செய்யுங்கள்  .. இப்படியே  எல்லாம்  நிஜம் என நம்பி  ஏமாந்த  காலம்  போதாத ?,Hate-Speech
4830,Dancing  Rose,Hate-Speech
4831,அடச்சீ<cm> அவனா நீயி,Hate-Speech
4832,India vantha soothuku Ena pannuva eneeme,Hate-Speech
4833,அறை வெக்காடு லூசு பெண்,Hate-Speech
4834,ගලක් බෙල්ලේ බැදලා බේරේ වැවට දාන්න ඕන එකෙක් 🤬🤬🤬,Hate-Speech
4835,Odungada angale. Soker🤡,Hate-Speech
4836,முதலில் இதற்கு வரியையும் விலையும் அதிகரிக்க வேண்டும்,Hate-Speech
4837,நிறைய செய்திருக்கிறார்போல.!!!,Hate-Speech
4838,Now he  has his own butterfly .,Hate-Speech
4839,இப்படியே போனால் துறவி வேடம் போட்டுக்கொண்டு இவர்களை வழிநடாத்திக்கொண்டிருக்கும் அந்த இனவாதி செத்தாலும் அவனுக்கும் ஸியாரம் கட்டுவானுகள்,Hate-Speech
4840,நீ மனிசனே இல்லடா.,Hate-Speech
4841,999 cl me panni pesi parugo 😂,Hate-Speech
4842,Pons சங்கமம் 🤣🤣🤣,Hate-Speech
4843,கருணாட வப்பாட்டிக்கு பிறந்தவன்தான் சாணக்கியன். வரலாற்றை புரட்டுக,Hate-Speech
4844,அடேய் நக்கல்நாயே செல்வா.உனக்கு விளங்குதா எமதுசமூகத்திற்கு இன்னமும் தேவை இகுக்குதென்று...,Hate-Speech
4845,லூத் நபிட பரம்பரைல இருந்து வந்திருப்பானோ😭😖😪,Hate-Speech
4846,Onda veetta poutu paditthittu vaavanda,Hate-Speech
4847,Yaruda ithu thirunangaya 9,Hate-Speech
4848,நீ எத்தனை கோடி,Hate-Speech
4849,மதங்களே பயங்கரவாத உற்பத்தி மையங்களே,Hate-Speech
4850,We ready sacrifice our lives for  and for the 225,Hate-Speech
4851,என்ன<cm> எதுக்கோ ட்ரைபண்ணுறாபோல?,Hate-Speech
4852,உணக்கு செருப்பால்அடிக்க வேணுு,Hate-Speech
4853,ஆண்டவன் எல்லோருக்கும் அறிவை கொடுத்தான் பாவம் முஸ்லீம் கலுக்கு மட்டும் கொடுக்க மறந்துட்டான் அதான் எல்லாத்தையும் வெள்ள காரனே கண்டுபுடிக்கிறான் இத்தனை வருஷ்மா பூட்டி வைத்த அறிவை இருபதாம் நூற்றான் டில் தான் திறந்து விட்டான் .முதல்ல நீங்க கண்ணை திறந்து எல்லாத்தையும் பாருங்க,Hate-Speech
4854,என்னவோ பேசவந்து உப்பு சப்பு இல்லாமல் கஞ்சாஅடித்தவன்போல் உளறுகிறான் இவனெல்லாம்,Hate-Speech
4855,எதுக்கு இந்த மானம் கெட்ட பொழப்பு..,Hate-Speech
4856,Kalla pasange enada kilika poringe,Hate-Speech
4857,கூத்தமைப்பினர் நல்லா கக்கூஸ் கழுவுறாங்க போல என சேர்,Hate-Speech
4858,பயங்கரவாதம் மட்டும்தான் இருக்கிறது,Hate-Speech
4859,வாப்பாட பாஷைல சொல்லனும்னா<cm>\nமகன் நீ ஒரு <dq>பால் போத்தல்<dq>...,Hate-Speech
4860,அப்போ இவனுகள் என்ன மயித்துக்கு,Hate-Speech
4861,நாட்டுல இருக்குற நாய்கள்ட பிரச்சனைல இந்த நாய்ட பிரச்சன வேற....😂,Hate-Speech
4862,Mister 20% எனும் 6ஆம் நூற்றாண்டுப் பாலைவனக் கொள்ளைக்காரனை <sq>அழகிய முன்மாதிரி<sq> என்று இன்றும் பின்பற்றுவது கேவலமானது. கொள்ளைக்காரனைப் புகழ்வதை நிறுத்துங்கள்.,Hate-Speech
4863,Ivan Oru Oooppaaaaan 🤣🤣🤣🤣🤣🖕🏿,Hate-Speech
4864,அப்போ அந்த ஆடை திருட்டு சம்பவம்?,Hate-Speech
4865,Intha asarangam nu sonna nee ena unga appan vitulaya eruka keka kukkaru,Hate-Speech
4866,Mike shaun uncle from uurukodawatte. No one knows it,Hate-Speech
4867,Yaru indha kurengu pommei 😏😏,Hate-Speech
4868,அண்ணா நீங்க ஏன் தவ்ஹீத் சமாத்தை கண்டு\n\nஉச்சா போறீங்க\n\nஅவிய்ங்களை கண்டு ஏன் பயப்படுறீங்க,Hate-Speech
4869,முனாபிக்,Hate-Speech
4870,Today Q tomorrow black market\nQ Lankan style,Hate-Speech
4871,அந்தப் பாலைவனக் கொள்ளையன் கொள்ளையில் தனக்கு 100% கேட்டார் (குர்ஆன் 8:1)<cm> அது சரிவராமல் போகவே 20% இற்கு (8:41) டீலை முடித்தார்.,Hate-Speech
4872,. முதலில். பூசாரிக்கும கோவில் குருக்கலுக்கும வித்தியாசம் தெரிந்து கொல்லுங்கள்,Hate-Speech
4873,Marbles<cm> I think<cm> Rajah.,Hate-Speech
4874,Dai innumada ivan kudumbattai nambureenka oddu motta siru paanmaiyum alijiduvaan,Hate-Speech
4875,சவம் 😁,Hate-Speech
4876,Aiyo...69 ...🤣🤣🤣,Hate-Speech
4877,Atha Muslim per vacha nee solatha,Hate-Speech
4878,rose in few years.  😂,Hate-Speech
4879,Made in Queue lanka 😂,Hate-Speech
4880,அல்லேலூயா அலப்பரைகள்!,Hate-Speech
4881,நம்புரமாதிரி கதைங்க தம்பி இவழவுநாழும் கோமாவா,Hate-Speech
4882,குப்பர படுதா தானே நீ வேலைய காட்டிருவியே..🤣🤣🤣🤣,Hate-Speech
4883,கேடு கெட்டபண்றி,Hate-Speech
4884,ji ivanval vala enna senja nalla irikum???😂😂😂😂😂😂😂 ,Hate-Speech
4885,Poda loosa nu podanum polan irki,Hate-Speech
4886,I hate this misogyny monks. respect your mother first 👹👹👹,Hate-Speech
4887,Haraami seithaan kitta poi vilakkam kayttaal eppady than solluwaan .....genetically corrupted  haraami number one ....,Hate-Speech
4888,Indiyaneee............ kadan kodunga...... iwanungala nabi kodkkadhinga..... aataya  pottruwanuga....,Hate-Speech
4889,Ungkalai pola pullai illaathavanuku kastram illai ellaam seyvingka,Hate-Speech
4890,பயங்கரவாதத்தை வளர்க்கும் மதம் அது,Hate-Speech
4891,The country<sq>s serious issue now.,Hate-Speech
4892,ஜயா நீங்க போற பாதை நல்லா விளங்குது  . அடுத்த முறை தென்னிலங்கையில போய் வாக்கு கேளுங்க .....\n\nவாறது போறது எல்லாம் தமிழன  பைத்திய காரனாவே நினைச்சிட்டிருக்கிங்க என,Hate-Speech
4893,இந்தப்புழுதிக்குப்புறந்த பூஷனம் புடித்தவனக்கு என்ன தெரியும்,Hate-Speech
4894,Now srilanka increasing pm. Master,Hate-Speech
4895,அடிச்சி கொள்ளணும்,Hate-Speech
4896,ஜாதி ஒழியனும்னா சிறுவயசிலேயே நஞ்சை புகுத்தும் பெற்றோரிடமிருந்து பிள்ளைகளை பிரிக்கனும்,Hate-Speech
4897,Ootuku was solran,Hate-Speech
4898,முதலில் ஒன்ன தீக்கு இரையாக்கனு நி இனத்தின் துரோகி றாஸ்கள்,Hate-Speech
4899,பெட்ரோல் சேட்டுக்கு தீய வைங்கடா,Hate-Speech
4900,அந்தளவு மோட்டுப்பயல்...,Hate-Speech
4901,Antha Cute voice ku na adime…😊😊😊,Hate-Speech
4902,Punda,Hate-Speech
4903,හරක් මස් කන්නෙ නැති නිසා හොඳයි 🤮,Hate-Speech
4904,பீ தின்னி கூட்டம்,Hate-Speech
4905,Thank you STARS for putting up with  a clown frog\n\nIn search of a cast crew for his famous movie Easter with SARAH,Hate-Speech
4906,Ponds pun**9,Hate-Speech
4907,Ivanum ice pavichi irkan pola,Hate-Speech
4908,Ni pulukata punda,Hate-Speech
4909,Pls tag pons,Hate-Speech
4910,பச்ச லூசு,Hate-Speech
4911,இவன் ஒரு இனவாதி,Hate-Speech
4912,அக்காவும் மகிந்தமாமாட ஆள்தானே,Hate-Speech
4913,ன்னாது அல்லா வடிவேலா !! மாza அல்லாஹ் 😀,Hate-Speech
4914,mutti adi padum pola,Hate-Speech
4915,Poda dei ponne naye unnaum jattiyode oade viduvanuhal mande bathuram,Hate-Speech
4916,பொடியன் அடிக்க மெசேஞ்சரில் டோக் போடுகின்ற சில ஒன்பதுகளுடைய விபரம் நாளைய வெளியீடு....,Hate-Speech
4917,நீ என்ன avantatha uumba poriya,Hate-Speech
4918,ஊணமுற்றதூகள்,Hate-Speech
4919,நீங்க பண்ணுன ஜிகாதிய கொலைகளை பொறுத்து !! வாய்பிருக்கு பாஸ்,Hate-Speech
4920,வந்தேறிகள் வடுகர்கள் தான் மிசனறிகளின் கைகூலிகள் அவ்வாறுதான் பேசுவார்கள்.,Hate-Speech
4921,முகத்திலும் மேக்கப் பேச்சிலும் மேக்கப்,Hate-Speech
4922,இனியாவது எங்கள் தூதர் மனிதரில் மாணிக்கத்தைப் பற்றிய விபரங்களை வெளியிடுவதை நிறுத்துங்கள். இல்லாவிட்டால் அராபிய நாடுகள்<cm> இஸ்லாமிய உலக ஒன்றியம் எல்லாம் சேர்ந்து உங்களைக் கண்டிக்கும் நிலைமை வரும் என்று எச்சரிக்கிறேன்!,Hate-Speech
4923,හරක් මස් කන්නැති හන්ද මරල වැඩක් නෑ,Hate-Speech
4924,பொன்ன கெரியன் வம்சம்,Hate-Speech
4925,இனி இலங்கையில் வசிக்க முடியாது போல் உள்ளது சிங்கள மதவெறியர்கள் தமிழனை கொன்றபோதே நேரம் கெட்டுவிட்டது....,Hate-Speech
4926,Enjoying and dating with his x,Hate-Speech
4927,<dq>Jatti pottukonga thalaivare<dq>,Hate-Speech
4928,Idha Pakakullah TakkuNu Oru Name WanDhiChi IwanKu❌😂😂 <ht>அலி_கொடை😌🤣🤣🤣,Hate-Speech
4929,adutha poriyal ongaluku than,Hate-Speech
4930,<dq>Manasatchi illadha annachi<dq>,Hate-Speech
4931,இலங்கையில் பீயை காயவெச்சு வித்தாலும் லைனிலதான் நிப்பானுகள்,Hate-Speech
4932,மனிதனுக்கு உள்ளே என்ன இருக்கு என்று தெரியாது.  பொறுத்து இருங்கள் விளங்கும்.,Hate-Speech
4933,உங்கள் சேணலைப்பார்த்தாள் டப்பனபனம்அணுப்புங்கள்மட்டும்தான் விழங்குது தழிழகேவழப்படுத்தாதிர்கள்,Hate-Speech
4934,உங்களுக்கு நல்லா சேவை செய்தவர் சிங்களதிக்களுக்கும் சேவை செய்தவர் எண்டா ஏற்றுக் கொள்ளலாம் ஆனால் தமிழ் மக்களுக்கு இவர் துரோகம் தானே செய்தவர்,Hate-Speech
4935,நாய் புண்டை மகன்,Hate-Speech
4936,இது உங்களை போன்ற நபர்கள் கூறுவது தவறான முன்னுதாரணம் ஆகும்,Hate-Speech
4937,1400 வருடங்களுக்கு முன்னர் அரேபியாவில் ஒரு ஆயிஷா<cm> தற்போது அட்டுளுகமவில் இன்னொரு ஆயிஷா<cm> இடையிலே மில்லியன் கணக்கான ஆயிஷாக்கள். சிறுமிகளை சிறுமிகளாக வாழ விடு காமுகனே!,Hate-Speech
4938,சக்கிலிய நாய்கள் துரோகிகள்,Hate-Speech
4939,Aravaani,Hate-Speech
4940,Thevayada naye,Hate-Speech
4941,Udupum Pombula Udupu Than😂,Hate-Speech
4942,என்ன புன்ட செய்தி இது,Hate-Speech
4943,இவனுகள் தான் ஞானஸார உடையவன் ஆட்கள்,Hate-Speech
4944,மோமது நொபி தனது மனைவிமார்களை தன் தோழர்களிடமிருந்து காப்பாற்றிக் கொள்ளவே இந்த முகத்தை மூடும் முறைமையை அறிமுகம் செய்தான் அவ்வளவே,Hate-Speech
4945,Poodi kutthadi,Hate-Speech
4946,வெக்கம் எங்கபட்ட சாமானே இல்லையாட உங்களுக்கெல்லாம்..,Hate-Speech
4947,திருடன்களில் ஒரு லூசு திருடன்,Hate-Speech
4948,Iwana pathale irritating a iku gamma kedaka,Hate-Speech
4949,டேய் தமிழரை கொலை செய்தாய் இப்ப தமிழைக்கொலை செய்யிறாய் நாய்<cm> நீ ஒரு நாளைக்கு சர்வதேச விசாரணையில் சிக்கி உனக்கு தூக்குப்போடுவாங்கள் பொறுத்திரு நாயே,Hate-Speech
4950,லாவண்ண மண்டையன்,Hate-Speech
4951,நான் குண்டி கதை சொல்லட்டுமா,Hate-Speech
4952,பொடா சுண்ணி,Hate-Speech
4953,அவை பொய் என்றும் கற்பனை என்றும் தெரிந்தே தான்  இருக்கிறார்கள் \nஅதில் அரசியல் <cm> வயிற்றுப்பிழைப்பு வருமானம் எல்லாம் மறைந்திருக்கிறது \nதெரியாமல் எவனும் இல்லை \nஆனா வெளிப்படையா சொல்லமாட்டானுக,Hate-Speech
4954,Intha naaikal ippavum singala makkal thangalai kadavulaga ennukirargal enda ennam pogalla pola...,Hate-Speech
4955,Australia route oodum,Hate-Speech
4956,இந்தியர்கள் இந்தியாவிடம் கேட்கவும் அல்லது உங்கள் வீஈஈஈரன் முரளி  ராஐபக்ச நன்பன் அவரிடம்,Hate-Speech
4957,Cringens 😂,Hate-Speech
4958,Intha pullaye mudikiravan kuduthu vechchavan  Salli kekae kekae kudupaallll❤️❤️🙌🏽,Hate-Speech
4959,Okkame ppada naye,Hate-Speech
4960,බේරේ වැවෙන් නාන්න යමු,Hate-Speech
4961,Ane ponn@yo,Hate-Speech
4962,TMVP_சூ__ நக்கிகள் யாராச்சும் சொல்லுங்கோடா,Hate-Speech
4963,இந்த தேவடியா மவணுக்கு மிக மிக சந்தோசத்தை தெரிவித்து கொள்கிறேன்,Hate-Speech
4964,வேறொண்றும் நொறுங்கல்லயைா...,Hate-Speech
4965,Atha tn first seiya venum🤭🤭,Hate-Speech
4966,4 appanukku porantha nayi nee innum sahalaya,Hate-Speech
4967,Don’t believe this எருமை மாடு,Hate-Speech
4968,வீணாய்போனவனே பரதேசி செம்பு தூக்கி எனக்கு ஒரு சந்தேகம் உன்னுடைய அம்மாவிடம் கேட்கவேண்டும்,Hate-Speech
4969,Veru muraikalil anukalam \nOruvarutaiye  kuraikalai allah veli patuthe solle villai,Hate-Speech
4970,Ni nalla family Ulla girl illa\nNi yappadiyo appaditan un Umma Vaapa sister family yallam\nNeeyalam Naazama pohanum,Hate-Speech
4971,பொதுமக்கள் சொறியக்கொடுத்த மாடுகள் போல் இருக்கும்வரை ஆட்சியாளர்கள் சொறிந்துகொண்டுதான் இருப்பார்கள் -டொட்-,Hate-Speech
4972,adei pundayandi nee unmaya love panni irunda onda pondatiku ippadi seiwiya kallaa naaye,Hate-Speech
4973,Ethu oru lusu mu,Hate-Speech
4974,போடா திருட்டு நாயே... ராஜபக்ச வழக்கும் நாய் இவன்,Hate-Speech
4975,5000 venam nadu kadana mudi 1st paithiyakaranuhal,Hate-Speech
4976,கிழிச்சிது லம்பாடி லுங்கி,Hate-Speech
4977,Ponnayan,Hate-Speech
4978,பொன்னயங்கள்,Hate-Speech
4979,உனக்கு பீ முட்டியால அடிக்கனும் 🤬🤬🤬,Hate-Speech
4980,நாட்ல பஞ்சமென்று சொன்னது யாரு 😂,Hate-Speech
4981,உத்தமனா?\n உத்தமியா? 🤔🤔,Hate-Speech
4982,sinhala ponnayan,Hate-Speech
4983,எது ஜாஹிலியாக் காலம்?\n.\n.\nஅரேபியாவில் முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தை ஜாஹிலியா (அறியாமை / மடமை)க் காலம் என்கின்றது இஸ்லாம். முஹம்மது நபி இஸ்லாத்தைப் போதிப்பதற்கு முற்பட்ட காலத்தில் வாழ்ந்த அரபிகள் மடமையிலும்<cm> இருளிலும்<cm> அறியாமையிலும் வாழ்ந்தார்கள் என்றும் சொல்கின்றது இஸ்லாம். முஹம்மது நபிதான் அந்த மக்களுக்கு அறிவையும்<cm> நல்லொழுக்கங்களையும் கற்றுக் கொடுத்தார் என்று முஹம்மது நபியைப் போற்றிப் புகழ்கின்றார்கள் இஸ்லாமிய அறிஞர்கள். \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த பெரிய மனிதர்களில் ஒருவராவது 50 வயது தாண்டிய பின் 6 வயதுக் குழந்தையைத் திருமணம் செய்ததற்கோ<cm> 55 வயது தாண்டிய பின் 9 வயதுக் குழந்தையுடன் வன்புணர்வு செய்ததற்கோ ஒரு ஆதரமாவது உண்டா? \n.\n.\n.\nஅன்றைய ஜாஹிலியத் (அறியாமை / மடமை) அரேபியாவில் வாழ்ந்த எந்த ஒரு கோத்திரத் தலைவராவது கூட்டத்துடன் சென்று கொள்ளையடித்து<cm> அதில் தனக்கு 20% பங்கு கேட்டதற்கு ஒரு ஆதாரமாவது இருக்கின்றதா? \n.\n.\n.\nஇஸ்லாம் சொல்லக் கூடிய ஜாஹிலியாக் காலத்தில் கதீஜா எனும் பெண் வியாபாரி பெரும் செல்வச் சீமாட்டியாக வாழ்ந்து இருக்கின்றார்<cm> அவர் தனது மூன்றாவது கணவராக அநாதையாக வாழ்ந்த முஹம்மது எனும் இளைஞனைத் தெரிவு செய்து ஒரு அநாதைக்கு வாழ்வு கொடுத்து இருக்கின்றார். தான் உயிரோடு இருந்த காலம் மட்டும் (சுமார் 25 வருடங்கள்) தனது மூன்றாவது கணவன் முஹம்மது இன்னொரு பெண்ணைத் திரும்பிக் கூட பார்க்க முடியாத அளவு ஆளுமை உள்ளவராக இருந்திருக்கின்றார். முஹம்மது நபி இஸ்லாத்தைப் போதிக்க ஆரம்பித்த பின்னர்<cm> அவர் உருவாக்கிய அவரது இஸ்லாமிய சமூகத்தில்<cm> ஜாஹிலியாக் காலத்து கதீஜாவுக்கு ஒப்பான ஒரு செல்வச் சீமாட்டியான வியாபரப் பெண்ணை<cm> ஆளுமையைக் காட்ட முடியுமா?\n.\n.\n.\nஜாஹிலியாக் காலத்து அரபிகள் பெண் குழந்தை பிறந்தால் உயிரோடு புதைத்து விடுவார்கள்<cm> முஹம்மது நபியின் இஸ்லாம் தான் அதனைத் தடை செய்து பெண் குழந்தைகளைக் காப்பாற்றியது என்று இஸ்லாமிய அறிஞர்கள் வரலாறு சொல்வார்கள். அன்றைய அரபிகள் பெண் குழந்தைகள் பிறந்தாலே உயிரோடு புதைத்து விடுவார்கள் என்று இஸ்லாம் சொல்வது உண்மையாக இருந்தால்<cm> முஹம்மது நபிக்கு 11 மனைவிகள்<cm> அவரது சமூகத்து ஏனைய ஆண்களுக்கு 4 வரையான மனைவிகள்<cm> மேலும் வரையறை இல்லாத எண்ணிக்கையில் பாலியல் அடிமைகள் என்று வைத்துக் கொள்ள அவ்வளவு பெரும் எண்ணிக்கையான பெண்கள் எங்கிருந்து பெண்கள் வந்தார்கள்? \n.\n.\n.\nஇஸ்லாத்தில் இணைந்து இஸ்லாத்திற்காகவும்<cm> கொள்ளையடிப்பதற்காகவும்  போராடி கொல்லப்படுவதை முஹம்மது நபி ஊக்குவித்தார்<cm> மரணத்தின் பின் செக்ஸ் செய்வதற்காக மார்பு பருத்த கன்னிப் பெண்களை சப்ளை செய்வதாகக் கூறி ஆள் சேர்த்தார். இஸ்லாத்திற்கு முந்தைய ஜாஹிலியாக் காலத்தில் வாழ்ந்த எந்த ஒரு அரேபிய கோத்திரத் தலைவராவது எதையாவது சாதித்துக் கொள்ள 72 கன்னிப் பெண்களை சப்ளை செய்வதாக வாக்களித்ததற்கு ஆதாரம் உள்ளதா?\n.\n.\n.\nமேலே கேட்கப்பட்டுள்ள 5 கேள்விகளுக்கும் ஆதாரபூர்வமாகப் பதில் கிடைக்குமா?\n.\n.\nஉண்மையான ஜாஹிலியத்<cm> அறியாமை<cm> மடமை<cm> ஏமாற்று எது<cm> அதனை உருவாக்கியது யார் என்பதை சிந்தியுங்கள்.,Hate-Speech
4984,Karumam....,Hate-Speech
4985,நீதான்டா தொப்பி பிரட்டி..,Hate-Speech
4986,தன்னை தானே புகழ் கின்றான் மடையன் அவனா நீ. கேரி vallaa,Hate-Speech
4987,Adiugkada polisc naukku,Hate-Speech
4988,சாப்பாட்டுக்கு கஷ்டபடர நாடு மாதிரி தெரியலையே.,Hate-Speech
4989,Ithu oru loose,Hate-Speech
4990,Ponds kumpam,Hate-Speech
4991,லூசனுக்கு ஒரு மண்ணாங்கட்டியும் விளங்கிறயில்லை,Hate-Speech
4992,Nee tik tok seyya modha illa adhukku modhalla irundhe nee pons thanda,Hate-Speech
4993,He surely doesn<sq>t have bola! 😁,Hate-Speech
4994,To promot or 😃😃😃😃,Hate-Speech
4995,Shows his quality,Hate-Speech
4996,He doesn<sq>t have a ball? That<sq>s questionable 🙂,Hate-Speech
4997,5 veg 1 nerum sapuduwingala 🤭🤭🤭,Hate-Speech
4998,who is writing this scripts for you bro? Your sisters or your brother ? Nice joke . Joke of the day 👌 👌👌👌,Hate-Speech
4999,valila poida vanm sutha kilipanukl,Hate-Speech
5000,Enna elavuda oppai,Hate-Speech
5001,Nan awnada kamba theadi kondu ikki 😅,Hate-Speech
5002,Next joker<sq>s,Hate-Speech
5003,Ivanukku pinnukku nikkaathinga sir,Hate-Speech
5004,Vanthudda makarani porthu mudikondu,Hate-Speech
5005,Avane moola ketta oru ara paytiyam,Hate-Speech
5006,சிங்கழவர்களே அடுத்த ஆப்புதமிழர்கள்அழ்ழ,Hate-Speech
5007,போடாபு...,Hate-Speech
5008,கொழும்பு பிடகொட்டுவே ஐடம்,Hate-Speech
5009,கறுப்புச்சட்டை காவாலிகள்.....,Hate-Speech
5010,இந்தமாதிரியான வேல பாக்குரத்த நிறுத்திக்கொள்ளுங்கடா இனிமேலாவது.....,Hate-Speech
5011,No ball 🙃 So funny another foolish talk .,Hate-Speech
5012,Sri Lanka the land of Buddhism.,Hate-Speech
5013,சொத்த.....உங்களுக்கு இப்பான் நித்திர கலஞ்ச போல......,Hate-Speech
5014,Well done.... We also support LGHDTV+,Hate-Speech
5015,நீங்களுமா நண்டு மாதிரி,Hate-Speech
5016,Both are beautiful... Shame on those people who laugh seeing Admins bullshit post,Hate-Speech
5017,இங்க ஒருத்தே இருந்த இடத்துலயே இருந்து பிச்ச எடுக்குற நீங்க ரெண்டு பேரு ஊரு ஊரா பேய் பிச்ச எடுக்கிறிங்க அட போங்கடா நீங்களு ஒங்க அரசியலு😏,Hate-Speech
5018,Plz iwanta details thanga.nan qatatla work pantran.periya grop ondu iruku dont worry,Hate-Speech
5019,Vekkam ketta naye,Hate-Speech
5020,Paaal wilaiki tewe taaan ... \n\nMilk powders more demand these days .. and still he/she is wasting it .. Ayyo salli .. yean da/di inde poleppu 🫣,Hate-Speech
5021,முறை தவறிய பாலுணர்வு இன்பம் காதலா..? இவர்களுடைய பெற்றோர்கள் இந்த வழியில் சென்றிருந்தால் இவர்கள் பிறந்திருக்க முடியுமா? ஆண் பெண்  திருமணம் காதல் காமம் உயிர்கள் உற்பத்தியே சரியானது......,Hate-Speech
5022,உன் தாயும் தந்தையும் உனக்கு சரியான கல்வி புகட்டாதன் விளைவு இது செப்டம்பர் தாக்குதலின் பின் இஸ்லாத்தை தேடி அறிந்த மேற்குலக மக்களின் வாழ்க்கை நிலையை படித்துப்பார்.,Hate-Speech
5023,லூசுப் பூனா,Hate-Speech
5024,முழுப்பைத்தியம்,Hate-Speech
5025,මුව දකිද්දි ලේ කෝප වෙනවා හොරා කාපු සල්ලි කාපු තරමක් කැවේ මුන් තමයි තොපිට සාප කරනවා සාප වෙනවා මයි අනිවා,Hate-Speech
5026,Kelattu mundam,Hate-Speech
5027,அதே தான்... எங்க இயேசுவும்  போலி சாமியார் தானுங்கோ 😂 ....,Hate-Speech
5028,உங்க அரசியல் ரொம்ப பிடிச்சிருக்கு,Hate-Speech
5029,அப்ப உன்டவாப்பா மஹிந்த சுத்தமானவரா மொக்குபுண்டடமகன சீல் வாயன் நீ திங்கிர சாமான் மலமா இல்ல சலமா,Hate-Speech
5030,Wow this guy is living in another planet 😂,Hate-Speech
5031,don’t show off… I am sure you would have invited to womanize 😂😂,Hate-Speech
5032,Dei pota 😂,Hate-Speech
5033,Pons dailies,Hate-Speech
5034,நீங்கள் அனைத்து குற்றங்களையும் ஒழிக்க<cm> தடுக்க<cm> குறைக்க. நல்ல சட்டம் சொல்லுங்க.  பகுத்தறிவு கபோதிகளே.,Hate-Speech
5035,Nengala Sir Kasi kudukka poringa,Hate-Speech
5036,මුං දැකත් අප්පිරියයි 🤮🤮,Hate-Speech
5037,முஸ்லீம் மதம் சொல்லுதாம் மது மாது கராம் என்டு அப்போ இவருக்கு எப்பிடி இந்த பொருள் கிடச்ச ஆஆஆ நல்லவனா இருங்க டா ஆனா நடிப்புக்காக இருக்காதங்க,Hate-Speech
5038,புருசணை கூட இப்படி நம்பமாட்டிங்கள் ரணில் தாத்தாவ நம்புரியல் என்றால் கெஞ்சம் யோசிக்கணும் அவர் வேர 6நம்பர் காரன் (six is sex),Hate-Speech
5039,ஏமாந்து பீ மொந்து,Hate-Speech
5040,நீங்கள் வரைபை முன்வைத்திருந்தால் காத்திரமான திருத்தமாக இருந்திருக்கும் என? காமெடி தான் போ... ஆணிய புடுங்க தேவல்ல,Hate-Speech
5041,Kalla punda mahangal,Hate-Speech
5042,Thevaye illathavanuku thaadi varuthu,Hate-Speech
5043,அய்யோ இவன்பச்ச இனவாதி ஆச்சே👺☠️,Hate-Speech
5044,நபி \nஅல்லா கிட்டே நிறைய சிறகு வைத்த கழுதை பண்ணை ஒன்று இருந்ததை என் நண்பர் பாய் ஒருத்தர் பார்த்தாராம் \nஅல்லா நபி வீட்டில் கழுதைப்பாலில்தான் காபி டீயே போட்டு குடிப்பார்களாம்,Hate-Speech
5045,Loosipponnya,Hate-Speech
5046,மண்டை ஆளும் இருக்குடி உங்களுக்கு,Hate-Speech
5047,முஸ்லீம் ஜூஸ் குடிக்காம சில பேரால இருக்க முடியல போல!,Hate-Speech
5048,දකින කොටත්  තරහා යනවා ....,Hate-Speech
5049,This just shows he has no brains or bola 🤣🤣,Hate-Speech
5050,அம்மாடா சுத்து,Hate-Speech
5051,ivarkal.pirakkum.pothu.aana.penna.etarkku.thirunankai.aanargal.ulagil.aann.pen.irandu.palinam.ivargal.entha.inam.,Hate-Speech
5052,இவன் கள்ளன் சமூக துரோகி,Hate-Speech
5053,இந்த மண்ட சரி இல்லாதது களால்(மண்டேலா) கிழக்கு மக்களுக்கே அவமானம்😭😭😭,Hate-Speech
5054,Ponaiyan,Hate-Speech
5055,Most ppl buying to sell in black market\nChangeMyMind,Hate-Speech
5056,இவனெல்லாம் ஒரு ஆளு,Hate-Speech
5057,நாசமா போவான் இந்த துரோகி,Hate-Speech
5058,He asking about ur nuts😝,Hate-Speech
5059,Me too no have a ball hahaha,Hate-Speech
5060,காஞ்சனா பேய்,Hate-Speech
5061,Antha pompala getup potturukurathu unmailaye pompula thaana 🙄,Hate-Speech
5062,No boll,Hate-Speech
